"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6bLJbZK0ggPuCNIyeYwSFX","Enchantment","spotify:artist:0gIo6kGl4KsCeIbqtZVHYp","Paradise Lost","spotify:album:3dpkz0rBs1fkXhTTLlPY85","Draconian Times","spotify:artist:0gIo6kGl4KsCeIbqtZVHYp","Paradise Lost","1995-01-01","https://i.scdn.co/image/ab67616d0000b273fa8fe4ed61e19e094879d08d","1","1","364600","https://p.scdn.co/mp3-preview/0fab69b921ba36fecba6695eb8823b4ba1286533?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:2aIB1CdRRG7YLBu9hNw9nR","The Beautiful People","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","spotify:album:7APnZJwayR3lH9aUDPDYQB","Antichrist Superstar","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","1996","https://i.scdn.co/image/ab67616d0000b273c61d3a663bd18fe8cd97c947","1","2","218826","","true","73","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:5P2Ghhv0wFYThHfDQaS0g5","Metal Warriors","spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ","Manowar","spotify:album:1uVLEeDuKWgOazttohIOvd","The Triumph of Steel","spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ","Manowar","1992-09-22","https://i.scdn.co/image/ab67616d0000b27321717a56d5fcbff2a704e26f","1","2","234559","https://p.scdn.co/mp3-preview/634597405e9e4b1343e132f6cd27735747c1096c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:66uYWEw9gJxkPw6STqNcKl","The Gentle Art of Making Enemies - 2016 Remaster","spotify:artist:6GbCJZrI318Ybm8mY36Of5","Faith No More","spotify:album:6KHnSZsn0E2OzcVChd8UUW","King for a Day, Fool for a Lifetime (2016 Remaster; Deluxe Edition)","spotify:artist:6GbCJZrI318Ybm8mY36Of5","Faith No More","1995","https://i.scdn.co/image/ab67616d0000b273946c16fc82f444d332a7ebdb","1","4","208706","https://p.scdn.co/mp3-preview/4dd4913c1c3e76c5e5a268ab941bfac0b1939aa3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:0t1lDXmMWBzF6mfnQ6KwqZ","Dead Skin Mask","spotify:artist:1IQ2e1buppatiN1bxUVkrk","Slayer","spotify:album:49QJ9TAWNqZGbFUvadXPgT","Seasons In The Abyss","spotify:artist:1IQ2e1buppatiN1bxUVkrk","Slayer","1990-01-01","https://i.scdn.co/image/ab67616d0000b273c0c12d83c0488024b66c9739","1","5","320520","","false","53","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:6Nm8h73ycDG2saCnZV8poF","Dragula","spotify:artist:3HVdAiMNjYrQIKlOGxoGh5","Rob Zombie","spotify:album:2B4lHoTCpWbxQPTZmCOjnH","Hellbilly Deluxe","spotify:artist:3HVdAiMNjYrQIKlOGxoGh5","Rob Zombie","1998-01-01","https://i.scdn.co/image/ab67616d0000b27313d4adf9e4b938f88266f4e4","1","3","222826","","false","75","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:6W21LNLz9Sw7sUSNWMSHRu","Freak On a Leash","spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD","Korn","spotify:album:0gsiszk6JWYwAyGvaTTud4","Follow The Leader","spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD","Korn","1998-08-18","https://i.scdn.co/image/ab67616d0000b27350d216aebaf98e8ac9947fd5","1","2","255733","https://p.scdn.co/mp3-preview/14933695bf1a6f25b2c602d9bf4d774e5dcb2d6c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:4GMQOjbWshf4Mzphkjg0DJ","Tornado Of Souls","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:4e6ML9RBhDyyKTaTwbiRZv","Rust In Peace","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1990-01-01","https://i.scdn.co/image/ab67616d0000b2735f4ac35ac8194274c2cbb123","1","7","322933","","false","48","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:57bgtoPSgt236HzfBOd8kj","Thunderstruck","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:4vu7F6h90Br1ZtYYaqfITy","The Razors Edge","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1990-09-24","https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508","1","1","292880","https://p.scdn.co/mp3-preview/df9f0326adc85339110734ed560c5a1cb541adfc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:2OoS1aZFAFscH1cUiKlazH","Refuse / Resist","spotify:artist:6JW8wliOEwaDZ231ZY7cf4","Sepultura","spotify:album:5r4qa5AIQUVypFRXQzjaiu","Chaos A.D.","spotify:artist:6JW8wliOEwaDZ231ZY7cf4","Sepultura","1993-09-02","https://i.scdn.co/image/ab67616d0000b2739c0b2d74cfb910735ca55317","1","1","199226","https://p.scdn.co/mp3-preview/9438f2941827a9158ea3b290e996bc6108b4a19f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","spotify:user:","2020-12-16T11:55:37Z"
