"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:57JtOe7GSDOWbIB71EOCNj","Doubleback","spotify:artist:2AM4ilv6UzW0uMRuqKtDgN","ZZ Top","spotify:album:0WbYC0Gc9DFh35DhzDwR1k","Recycler","spotify:artist:2AM4ilv6UzW0uMRuqKtDgN","ZZ Top","1990-10-16","https://i.scdn.co/image/ab67616d0000b273a20328327ef55aa81b648d19","1","9","236200","https://p.scdn.co/mp3-preview/f94ab7b4dd33b2338189c72c2bae36ce9652052f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:4kmsbka0IvuC1x4GdK3FcH","Make Love Like A Man","spotify:artist:6H1RjVyNruCmrBEWRbD0VZ","Def Leppard","spotify:album:0X1muonPHLSGzU6g3dZx7M","Adrenalize (Deluxe)","spotify:artist:6H1RjVyNruCmrBEWRbD0VZ","Def Leppard","1992-03-31","https://i.scdn.co/image/ab67616d0000b2733061b8dbb3c061b853b8e799","1","3","255624","","false","43","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:5TsHqbDKaSs4ECZX0045YS","Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","spotify:album:5I099NUhbRrXaxnxQagElv","The Best Of 1990-2000","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","2002-01-01","https://i.scdn.co/image/ab67616d0000b273b333558e7d421458add756bb","1","13","284600","","false","52","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:5hE3T2329sdMmIrHxjhQDL","Selling The Drama","spotify:artist:6eoJpTIlcuxJNjV5fDzDJH","Live","spotify:album:3XbMeJ9zrtH806HuHWkZF2","Throwing Copper","spotify:artist:6eoJpTIlcuxJNjV5fDzDJH","Live","1994-01-01","https://i.scdn.co/image/ab67616d0000b273cf4c914bea5aba3e3066595a","1","2","208293","","false","57","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:3TW48DvQ7ChwY1Yy1tkMaP","Runaway Train","spotify:artist:02da1vDJ2hWqfK7aJL6SJm","Soul Asylum","spotify:album:3EFhsxrJoH3yE3r8bHheE6","Grave Dancers Union","spotify:artist:02da1vDJ2hWqfK7aJL6SJm","Soul Asylum","1992-01-01","https://i.scdn.co/image/ab67616d0000b273a1b5db0138571e123e6c5894","1","3","265866","https://p.scdn.co/mp3-preview/7ff6d58eb9792c6877a57a82bcf6611614d8092f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:0QnONzv3TvHAWk294h6DaQ","Last Kiss","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","spotify:album:11BDZR6NRHwPiPy1WQr4Jf","Last Kiss","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","1999","https://i.scdn.co/image/ab67616d0000b273d7db5abcbc899f3994c66fc6","1","1","195466","https://p.scdn.co/mp3-preview/f69c6e36f23eb7c4e6568179bc12f40361445613?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:47Wf9dKEHGptcL1lyQIsZk","Nookie","spotify:artist:165ZgPlLkK7bf5bDoFc6Sb","Limp Bizkit","spotify:album:0IDsKB7FTBX5QvxNekrVgI","Significant Other","spotify:artist:165ZgPlLkK7bf5bDoFc6Sb","Limp Bizkit","1999-06-22","https://i.scdn.co/image/ab67616d0000b2732a3ada146796045b348f3179","1","3","289560","","false","0","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:6b2oQwSGFkzsMtQruIWm2p","Creep","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:6400dnyeDyD2mIFHfkwHXN","Pablo Honey","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","1993-02-22","https://i.scdn.co/image/ab67616d0000b2732f85b65d3ac4d3d7f806ca11","1","2","238640","","true","36","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:1zng9uqqXoPkmU05nsAlsw","Bed Of Roses","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","spotify:album:2FbviTPUjgJJUxsGM1sGDq","Keep The Faith","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","1992-11-03","https://i.scdn.co/image/ab67616d0000b27359bfe048568a969c6f0bd08c","1","5","394400","","false","73","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:16YybWFlwLIqnkkjrw1GHZ","Ava Adore","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:7FI91iB3E4iXZV5hCEEhlc","Adore (2014 Remaster)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1998","https://i.scdn.co/image/ab67616d0000b273282daa8bff615082401c5ff6","1","2","270893","","false","0","spotify:user:","2021-04-09T06:39:54Z"
