"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6SUudbR4vTazN9Jb7QWQn5","Princess of the Night","spotify:artist:71vVmHeNgCVSa5SVmfvscU","Saxon","spotify:album:40v5zR6YBrjhkodFEjZcKs","Denim and Leather","spotify:artist:71vVmHeNgCVSa5SVmfvscU","Saxon","1981-10-05","https://i.scdn.co/image/ab67616d0000b273c57679dc39143827276fd916","1","1","242453","https://p.scdn.co/mp3-preview/2ce3299890a64af6ba901f852521bb766f624e0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:07QREe91FdXnDtJ2cBAVUs","I Want Out","spotify:artist:4pQN0GB0fNEEOfQCaWotsY","Helloween","spotify:album:6R5eGZsNEdZ2mJOChFTPwr","Keeper of the Seven Keys, Pt. II (Bonus Track Edition)","spotify:artist:4pQN0GB0fNEEOfQCaWotsY","Helloween","1988","https://i.scdn.co/image/ab67616d0000b273b115b647d890682d481e9522","1","8","280306","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:1W1Fchq0voTFhKGWmn57uW","The Trooper","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:4JU0itrrrWm2AmKEVopdpF","Piece of Mind","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1983","https://i.scdn.co/image/ab67616d0000b2733f84d86dfac355e54c10627c","1","5","250946","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:1hlveB9M6ijHZRbzZ2teyh","We're Not Gonna Take It","spotify:artist:7b85ve82Sh36a3UAx74wut","Twisted Sister","spotify:album:0dzqapIToiOhULGvzDKpXm","Stay Hungry","spotify:artist:7b85ve82Sh36a3UAx74wut","Twisted Sister","1984-05-10","https://i.scdn.co/image/ab67616d0000b2733469ef94acfa666fde83dec5","1","2","219666","https://p.scdn.co/mp3-preview/7d9817fd8b28edcc5a495fa7a7fea4c0d8a0853a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:31dqpLUModJWNbxrXu6TWd","Shot in the Dark","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:2IPIumpbhrtBvjyzIgGE9j","The Ultimate Sin","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","1986-02-22","https://i.scdn.co/image/ab67616d0000b273c8dec214036a4cfb3dcf143a","1","9","256293","https://p.scdn.co/mp3-preview/0367a1bf292e031d23fff827bffbe1e97dd9cfa7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:5XcZRgJv3zMhTqCyESjQrF","Poison","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","spotify:album:033cvSPAuSU5ArRfIgQSDU","Trash","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","1989-07-25","https://i.scdn.co/image/ab67616d0000b2735d149c05419231f335e35bb7","1","1","270080","https://p.scdn.co/mp3-preview/9974e5f534cce09666a7013c639edc451f1652e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:3KhF2YiNpJvGpfiCW45R6D","Runnin' with the Devil - 2015 Remaster","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","spotify:album:7DdEbYFPKTZ8KB4z6L4UnQ","Van Halen (Remastered)","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","1978-02-10","https://i.scdn.co/image/ab67616d0000b27317dd812df38fed44d6d2036e","1","1","214960","https://p.scdn.co/mp3-preview/b6f86b1a6d65c1fcbf89b6526925aff6ae4b170a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:28clONjZmul6FjfO6tZQDE","Metal Health (Bang Your Head)","spotify:artist:1dLWg6m8RRhizsdqJbhyj3","Quiet Riot","spotify:album:3Q3rQ8FK1e9Fd9Gv9xm3CK","Metal Health","spotify:artist:1dLWg6m8RRhizsdqJbhyj3","Quiet Riot","1983","https://i.scdn.co/image/ab67616d0000b27321fbdd09672c5f8bcfd66165","1","1","316866","https://p.scdn.co/mp3-preview/f2d98cd189c5b7f69572e815f0dfe3f9e85cdc7b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:0hLQWHwB6GZlkASpS7DkdW","No One Like You - 2015 Remaster","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:5FdpusvFzKwUmygqmgDzKG","Blackout","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1982-03-29","https://i.scdn.co/image/ab67616d0000b273fcb46839cfb5aa9c92c7bc0f","1","3","238866","https://p.scdn.co/mp3-preview/acb7deb12e22683e7f7eda136dbf648d6be0f1cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:1aDNYyeU62BuQsBAY18i48","Stargazer","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:3uIT4I4Dy7Pq1j0aSjzPW9","Rising","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1976-01-01","https://i.scdn.co/image/ab67616d0000b273fef85212f7a490f833612275","1","5","506160","","false","59","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:7xzmJPFQAn0O1ZYYtbGRlz","The Kids Are Back","spotify:artist:7b85ve82Sh36a3UAx74wut","Twisted Sister","spotify:album:3KW5iWFnvhHtFoMHwWnUr5","You Can't Stop Rock 'N' Roll","spotify:artist:7b85ve82Sh36a3UAx74wut","Twisted Sister","1983-06-15","https://i.scdn.co/image/ab67616d0000b2739044d24d79d25dc25844b2bd","1","1","198800","https://p.scdn.co/mp3-preview/49688424798f5a6589bdbe9272b16e3a12e8fe8a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:4eZDMbQm12jmaTFT6fOBwo","War Pigs","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:7DBES3oV6jjAmWob7kJg6P","Paranoid (Remastered)","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1970-09-18","https://i.scdn.co/image/ab67616d0000b273d07e207ce654bec0813d028d","1","1","474400","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:5ZIU2kT1wNjQNclQeVCz5O","Modern Day Cowboy","spotify:artist:0dgnITyIAN4NrmUVisvxHU","Tesla","spotify:album:1VctZj1UuAgfqtnDcTlzGI","Mechanical Resonance","spotify:artist:0dgnITyIAN4NrmUVisvxHU","Tesla","1986-01-01","https://i.scdn.co/image/ab67616d0000b273d532619e6308295abdc804b0","1","7","318226","","false","59","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:5XfWzGa5zuz88IOYbWNTMa","Mr. Crowley","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:6aGfK3YpRxZ1rJfaNRckLH","Blizzard of Ozz (Expanded Edition)","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","1980-09-20","https://i.scdn.co/image/ab67616d0000b2735776e18c520194c48d92815b","1","6","302640","","false","2","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:7GonnnalI2s19OCQO1J7Tf","Kickstart My Heart","spotify:artist:0cc6vw3VN8YlIcvr1v7tBL","Mötley Crüe","spotify:album:6pL7kL9cOc0DpWCq6qJtxQ","Dr. Feelgood","spotify:artist:0cc6vw3VN8YlIcvr1v7tBL","Mötley Crüe","1989","https://i.scdn.co/image/ab67616d0000b2739a81658775e67d37b9e13be1","1","5","282653","https://p.scdn.co/mp3-preview/ef2d6aa6a12ee121cba7641956b7907a707eccb6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:0fCWbJq1hagsRgShtn6gIU","Rock And Roll All Nite","spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","spotify:album:1qjBjGoc5UCL8dg7q72UVP","Dressed To Kill (Remastered Version)","spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","1975-03-19","https://i.scdn.co/image/ab67616d0000b273239d4cae94a17539fbbb05df","1","10","168840","","false","50","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:35d6gAIl12qoujJnU1fJqt","Am I Evil","spotify:artist:3z3KnhKZObj216IgfHYGVf","Diamond Head","spotify:album:6raIhPSeATFfL4pbVqXvlP","Am I Evil","spotify:artist:3z3KnhKZObj216IgfHYGVf","Diamond Head","1987","https://i.scdn.co/image/ab67616d0000b273b5d299f583378daa04d74c83","1","1","468066","","true","45","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:0kUBk3PnCat4oPvTlNsStp","One","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:1g6sOo7YGM9Sw07EIEDLKA","...And Justice For All","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1988-08-25","https://i.scdn.co/image/ab67616d0000b27377a305e9cd8ea75285c296e8","1","4","447440","","false","29","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:0VLxw3HiC9deFFOMHutCUK","Big City Nights - 2015 - Remaster","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:1FcFWr00ABVqIcgiPvgvZJ","Love At First Sting","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1984","https://i.scdn.co/image/ab67616d0000b273710da29f8bb258934078f884","1","6","249146","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:6qxi41lmbH35MT29bqlL4k","We Rock","spotify:artist:4CYeVo5iZbtYGBN4Isc3n6","Dio","spotify:album:2Oc6mL1VEuNPUEkbVeN1P0","The Last In Line","spotify:artist:4CYeVo5iZbtYGBN4Isc3n6","Dio","1984","https://i.scdn.co/image/ab67616d0000b273c9740136e149c79b639eb038","1","1","273866","","false","54","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:1hqrYSqvNc9x3BETX1cZhk","Shout At The Devil","spotify:artist:0cc6vw3VN8YlIcvr1v7tBL","Mötley Crüe","spotify:album:2BCI4Oj05SiqooWWBqUqjT","Shout At The Devil","spotify:artist:0cc6vw3VN8YlIcvr1v7tBL","Mötley Crüe","1983","https://i.scdn.co/image/ab67616d0000b273564f5c31c0934c883838ee77","1","2","195853","https://p.scdn.co/mp3-preview/3b2fbecc4d72d8c55fd78e7e3a847d7a08215e56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:4ie42LCUKcp68EnZOMw9PG","Wheels of Steel - 2009 Remastered Version","spotify:artist:71vVmHeNgCVSa5SVmfvscU","Saxon","spotify:album:6EGEGr4oY0PsV6yGBxeQ8J","Wheels of Steel (2009 Remastered Version)","spotify:artist:71vVmHeNgCVSa5SVmfvscU","Saxon","1980","https://i.scdn.co/image/ab67616d0000b2732910519edbe59770831f77ed","1","4","358698","https://p.scdn.co/mp3-preview/c5bfe3e42b0e0e13691354a8d8b3cbe0d9310ba7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:4N4guy1faBG6oseDnhjkWy","Since You Been Gone","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:2u29GGjQIFDze3GVdSEpDI","Down To Earth (Deluxe Edition)","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1979","https://i.scdn.co/image/ab67616d0000b273fd2e23f9b5c8f9bd08136cea","1","5","197866","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:3D8KAebbZgAFdVjTrsNgOI","Race with the Devil","spotify:artist:2TRtXTjjmyzK5oUGec1Gv8","Girlschool","spotify:album:29pafrkScKO52XQZ4eluRa","Demolition","spotify:artist:2TRtXTjjmyzK5oUGec1Gv8","Girlschool","1980-06-30","https://i.scdn.co/image/ab67616d0000b273dee30addcbeea529670a7f54","1","3","171960","https://p.scdn.co/mp3-preview/948ee00dad13478ec28ef159e8c36a913fc1b417?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:2W7CvGjipq3EmHqNGN7lN9","Breaking the Chains","spotify:artist:09hNSPPOxDop4FRdr6UEnq","Dokken","spotify:album:7f89NbaCH568pUcYy6mqBq","Breaking The Chains","spotify:artist:09hNSPPOxDop4FRdr6UEnq","Dokken","1983","https://i.scdn.co/image/ab67616d0000b273744a3fdf071b8c53cf3981b4","1","1","231693","https://p.scdn.co/mp3-preview/9b4156a5160343ad17212492a0719a329383d04e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2021-02-26T14:29:54Z"
