"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:2ZDpLMQHTZPEN05gQMPbDs","Revolution Is My Name - 2020 Terry Date Mix","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","spotify:album:5t6KIM8JLS1NQ46PWPrPtR","Reinventing The Steel - 20th Anniversary Deluxe Edition (Terry Date Mix)","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","2020-09-10","https://i.scdn.co/image/ab67616d0000b273ba9b516522503d2641017464","1","1","316128","https://p.scdn.co/mp3-preview/fbab42925583bc2fcffa3648cae3a01dc52db5a8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:16xgTpD2IK6HNxnYOhuAGn","Brother of the Storm","spotify:artist:7GTkjp7qsfmx8iJzBUQLmN","Grand Magus","spotify:album:3lLA3FMglcgPttcLCUEUuU","Brother of the Storm","spotify:artist:7GTkjp7qsfmx8iJzBUQLmN","Grand Magus","2019-03-22","https://i.scdn.co/image/ab67616d0000b2739cf8ce3c9591744a57d83016","1","1","195840","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:06HNCfXJcMnKHmRrkue97s","Twilight Of The Gods","spotify:artist:7jxJ25p0pPjk0MStloN6o6","Blind Guardian","spotify:album:5bH9q5EMi147oTykVETEZn","Beyond The Red Mirror","spotify:artist:7jxJ25p0pPjk0MStloN6o6","Blind Guardian","2015-01-30","https://i.scdn.co/image/ab67616d0000b273c842f0505e04637fe74a839a","1","2","291106","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:2mjhf9C6pE6oUkxF7mRyd7","Down and Out","spotify:artist:1kOg7VnU8brFniiq9RnR9X","Savage Messiah","spotify:album:5oJdANHLwnB7wxDuoAkTOq","Down and Out","spotify:artist:1kOg7VnU8brFniiq9RnR9X","Savage Messiah","2019-04-26","https://i.scdn.co/image/ab67616d0000b273d1715636894d4027c585d3a7","1","1","239026","https://p.scdn.co/mp3-preview/61c7e1349a281cb043662378c32490dad9cfb5aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:16jJ0Od4C5K6IiOT0fVdxe","Drilled to Kill","spotify:artist:5uSY4FF3dZMCVSkZslKCHi","Michael Schenker Group","spotify:album:4jRqlkUhnjE7Dr9aVNXfMg","Drilled to Kill","spotify:artist:5uSY4FF3dZMCVSkZslKCHi","Michael Schenker Group","2020-11-20","https://i.scdn.co/image/ab67616d0000b27344dafab198ad48808b3b1df2","1","1","271800","","false","25","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:3a61be1anmjh3hzBrQzlYn","Sweet True Lies","spotify:artist:0rEuaTPLMhlViNCJrg3NEH","Beast In Black","spotify:album:1MdhPZSgzhLfCMtkJptQX3","Sweet True Lies","spotify:artist:0rEuaTPLMhlViNCJrg3NEH","Beast In Black","2018-11-30","https://i.scdn.co/image/ab67616d0000b273a13935ba1319034dba2091ff","1","1","206563","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:3Ozsvtb47qZ0yzTxNTcPM0","Dominion","spotify:artist:2o18h28enlHxj887tATc58","HammerFall","spotify:album:5lqDlYKKERiLwrIkW6qyls","Dominion","spotify:artist:2o18h28enlHxj887tATc58","HammerFall","2019-08-01","https://i.scdn.co/image/ab67616d0000b2735d6b4d606535772e4d53226b","1","1","279727","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:3GgRiZAItMKP1ILzi4ErrY","Kill the Pain","spotify:artist:5klvF93hycKWPsqssBXY9A","Night Demon","spotify:album:6MCmWU6Q5xheH4ARXbtJfs","Kill The Pain","spotify:artist:5klvF93hycKWPsqssBXY9A","Night Demon","2020-05-01","https://i.scdn.co/image/ab67616d0000b273915ef0affda04bcfecb570b9","1","1","258626","https://p.scdn.co/mp3-preview/6f5c5a9efbd7b362639fb3b956c7ef37a3906148?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:0PoMcX0HyQDLndrGMaFT2z","Blood of the Levant","spotify:artist:2OgUPVlWYgGBGMefZgGvCO","Queensrÿche","spotify:album:2fU5qEnXRpkEfHIhewAqoL","Blood of the Levant","spotify:artist:2OgUPVlWYgGBGMefZgGvCO","Queensrÿche","2019-02-15","https://i.scdn.co/image/ab67616d0000b273bab00a807e79519101014e62","1","1","207226","https://p.scdn.co/mp3-preview/a1f6b885c423c03f2ce6b99f49fff77f6a7bae3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:0YWyKtLAlmVjryfY6CSxYE","Kai Tangata","spotify:artist:2vov4zolAP7zbIhB5CsIPm","Alien Weaponry","spotify:album:4RBkIbNroo8Lp1Y8p3VV4M","Tū","spotify:artist:2vov4zolAP7zbIhB5CsIPm","Alien Weaponry","2018-06-01","https://i.scdn.co/image/ab67616d0000b273fd9104f83223065d556f5f50","1","5","395500","https://p.scdn.co/mp3-preview/12cdd83a981740e9427c20cf3fdad3b8f14915ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:4HcPY8dxlBZ5wjHkvLjJDR","The Pendulum","spotify:artist:7zDtfSB0AOZWhpuAHZIOw5","Candlemass","spotify:album:5Zyq4y09OS3ssfVBymUgPB","The Pendulum","spotify:artist:7zDtfSB0AOZWhpuAHZIOw5","Candlemass","2020-01-31","https://i.scdn.co/image/ab67616d0000b273d08fca8fb738cb4381e25035","1","1","299293","https://p.scdn.co/mp3-preview/d86f6c6c007622df56abdd3ade467da3fe169736?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:","2021-04-15T23:00:00Z"
