"Track URI";"Track Name";"Artist URI(s)";"Artist Name(s)";"Album URI";"Album Name";"Album Artist URI(s)";"Album Artist Name(s)";"Album Release Date";"Album Image URL";"Disc Number";"Track Number";"Track Duration (ms)";"Track Preview URL";"Explicit";"Popularity";"Added By";"Added At"
"spotify:track:2RDgs05sg2vrpwiAEUkWd0";"Freak";"spotify:artist:4iudEcmuPlYNdbP3e1bdn1";"Silverchair";"spotify:album:511p6iaCuK8Sr0BYdpcfkq";"Freak Show";"spotify:artist:4iudEcmuPlYNdbP3e1bdn1";"Silverchair";"1997";"https://i.scdn.co/image/ab67616d0000b273f6e1df99ae6316a4badcce58";"1";"2";"226106";"https://p.scdn.co/mp3-preview/eba77584b8fb042b71b3a65d63a370f811250543?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"59";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:1EIXwdOOkXANCJAMInXMez";"Sister";"spotify:artist:5n3dkXwwvC1w42hp5U0Qxq";"The Nixons";"spotify:album:1qzhMjz9NtWgSEGjNji2uJ";"Foma";"spotify:artist:5n3dkXwwvC1w42hp5U0Qxq";"The Nixons";"1995-01-01";"https://i.scdn.co/image/ab67616d0000b2731033f23086ab5fe132c4348e";"1";"4";"268800";"";"false";"49";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:6SJ1hWFVBIiUgGgHKvwXCQ";"Sell Out";"spotify:artist:3bXhZFreBJF4QDUUiMmtZW";"Reel Big Fish";"spotify:album:5nO5x1Qgnf7zwmO83qrHRn";"Turn The Radio Off";"spotify:artist:3bXhZFreBJF4QDUUiMmtZW";"Reel Big Fish";"1996";"https://i.scdn.co/image/ab67616d0000b273ef883c94c02915cacc3b5b36";"1";"1";"227493";"https://p.scdn.co/mp3-preview/485fbf018c6bc050e7662405936b17b6aafd7be3?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"60";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:2JuasWPUodaUxf5nwNpciQ";"Nutshell";"spotify:artist:64tNsm6TnZe2zpcMVMOoHL";"Alice In Chains";"spotify:album:4FCoFSNIFhK36holxHWCnc";"Jar Of Flies";"spotify:artist:64tNsm6TnZe2zpcMVMOoHL";"Alice In Chains";"1994";"https://i.scdn.co/image/ab67616d0000b273d09297cae57def4d8adc0749";"1";"2";"259200";"https://p.scdn.co/mp3-preview/6e3ea9b236672f69ab09b3a3fd719d9e10075d36?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"70";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:6WGaVdhY8uMWMgxiKpdLVy";"Mother Mother";"spotify:artist:6RaSfqo4f0b42iNouQeAKK";"Tracy Bonham";"spotify:album:1tKKCue9Yi0oYnzP68fLvz";"The Burdens Of Being Upright";"spotify:artist:6RaSfqo4f0b42iNouQeAKK";"Tracy Bonham";"1996-03-19";"https://i.scdn.co/image/ab67616d0000b2730248fb0fa6037dd5a081d2dd";"1";"1";"180733";"";"false";"52";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:0KEhlgtlk0HuqBIqfGCGdF";"State of Love and Trust";"spotify:artist:1w5Kfo2jwwIPruYS2UWh56";"Pearl Jam";"spotify:album:58BEJ01sL8wK5LV3TPyngC";"Singles - Original Motion Picture Soundtrack";"spotify:artist:0LyfQWJT6nXafLPZqxe9Of";"Various Artists";"1992-06-02";"https://i.scdn.co/image/ab67616d0000b2734183acdb68204bb972bf10f5";"1";"8";"227200";"https://p.scdn.co/mp3-preview/4650ce81be39d7c9ff2bcde69f7fd573d1f4b4e8?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"56";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:6RmSJstgpoFBcflxH1vW1u";"Standing Outside a Broken Phone Booth with Money in My Hand";"spotify:artist:5wTpMQz4RtF6dFX9blvMDc";"Primitive Radio Gods";"spotify:album:0GRJWPpmx4VoorlLtqM6oE";"21 Alt Rock Anthems";"spotify:artist:0LyfQWJT6nXafLPZqxe9Of";"Various Artists";"2014-07-22";"https://i.scdn.co/image/ab67616d0000b273e326e2c6cb83bc25f36d0eb4";"1";"9";"336706";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:4X3qGigyU6ARi3HP4lWD95";"Superman";"spotify:artist:7sVQKNtdP2NylxMgbNOJMM";"Goldfinger";"spotify:album:3htGAnJ90pQHse0tRzxC56";"Hang-Ups";"spotify:artist:7sVQKNtdP2NylxMgbNOJMM";"Goldfinger";"1998-06-01";"https://i.scdn.co/image/ab67616d0000b2735e25d83362d98523fb82fc0d";"1";"1";"185026";"https://p.scdn.co/mp3-preview/9e3554d72df1e1716f75327d9b0016c769c867ac?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"65";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:6jc5gHCmrZW1XLcRM3wFlC";"Hey Man; Nice Shot - Remastered Version";"spotify:artist:01WjpKiWVNurV5hjIadB8C";"Filter";"spotify:album:1iQvERlM75GnoUABxlk6nA";"Short Bus";"spotify:artist:01WjpKiWVNurV5hjIadB8C";"Filter";"1995";"https://i.scdn.co/image/ab67616d0000b2738fa2e8130b08901f7d2f3508";"1";"1";"314440";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:4t17C4ZGrXN59lg1Ut7COM";"Unsung";"spotify:artist:0qB0cTENhSUc0feov5qbg0";"Helmet";"spotify:album:4bIeWZAXDv7oiFftbioHIO";"Unsung: The Best Of Helmet 1991-1997";"spotify:artist:0qB0cTENhSUc0feov5qbg0";"Helmet";"2004-01-01";"https://i.scdn.co/image/ab67616d0000b273c3b7a924ac617276f3201839";"1";"8";"237360";"";"false";"49";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:13ZS2V2RsGWguOYYvIqDN5";"Save Yourself";"spotify:artist:5daXMUbrPh8oX9Nd4CnToG";"Stabbing Westward";"spotify:album:2zbX9auxAGYaWoMEvB2uAg";"Darkest Days";"spotify:artist:5daXMUbrPh8oX9Nd4CnToG";"Stabbing Westward";"1998-03-31";"https://i.scdn.co/image/ab67616d0000b27359b55c58f91cad41e2180e94";"1";"6";"253293";"https://p.scdn.co/mp3-preview/fe8385dfdfb83ae8cba2646869dd12c41d8c9ee2?cid=9950ac751e34487dbbe027c4fd7f8e99";"true";"52";"spotify:user:";"2020-11-05T11:39:42Z"
