name;duration;genre_id;disc_number;track_number;;uri;explicit;popularity
Summer in the City - Remastered;160306;79;1;11;;https://p.scdn.co/mp3-preview/a5c2d7d3df0cd2f86e6d3ff70a0ba2f5e03168dd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Summer Is a Curse;181216;93;1;3;;https://p.scdn.co/mp3-preview/9362178f7985e3430aecab91583fd5f853243ddc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
Summoning Redemption;436693;138;1;2;;https://p.scdn.co/mp3-preview/b4733236033a5be088f657e96a9a2d9894b35201?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Superhero;315986;137;1;2;;https://p.scdn.co/mp3-preview/41cea0073c7d627766fa93782edbcd0a98397b30?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
Superman;185026;22;1;1;;https://p.scdn.co/mp3-preview/9e3554d72df1e1716f75327d9b0016c769c867ac?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Supermassive Black Hole;212439;40;1;3;;https://p.scdn.co/mp3-preview/7ab3e38ce1671da3a185d8685981983a6f39b7bd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
Survive;250600;94;1;5;;https://p.scdn.co/mp3-preview/d3ad681f6ce23da5e4e53fbbccc2c1cdb7dea654?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Sussudio - 2016 Remaster;264133;79;1;1;;https://p.scdn.co/mp3-preview/cc93d1b16e49853f223fbf422cf9c0d3d00be6ea?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Suzanne;218893;22;1;3;;https://p.scdn.co/mp3-preview/65b38a95477b39ede8717f03697f9c1a51d27694?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Sweat (A La La La La Long);227067;40;1;2;;https://p.scdn.co/mp3-preview/db65bdb9e10ac7c43a1252dde39768665c582fb7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Sweet Disposition;230800;22;1;2;;https://p.scdn.co/mp3-preview/385f0135b7ba06c3ac3bdbadd15eb9b02c5ecdf0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Sweet Dreams (Are Made of This) - Remastered;216933;17;1;6;;https://p.scdn.co/mp3-preview/a0caa6d6ecbb1ef76c09c82897e30f7208ba2734?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;82
Swerve City;164986;1;1;1;;https://p.scdn.co/mp3-preview/42c1bdd2d0816eb1a15e724240ea3017c6c4a8d1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
Swords and Tequila;200333;138;1;1;;https://p.scdn.co/mp3-preview/2488581b2c2b489996ba49978d4ba04b9f107d61?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Symbolic;392800;94;1;1;;https://p.scdn.co/mp3-preview/11a7a4538f16e16c84c39f20e5817ae03226b71c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
T.N.T.;214666;40;1;5;;https://p.scdn.co/mp3-preview/baea5e2b5a7315322edb8fade9bb8deacc97b436?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Take It Easy - 2013 Remaster;211577;95;1;1;;https://p.scdn.co/mp3-preview/1dde876336ceab70ad0bbf832a3feff49783c3ea?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Take It On the Run;239680;17;1;5;;https://p.scdn.co/mp3-preview/2cf4545f72b0521c7757cf77f3fd7816f3d34cfd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Take Me There;221855;95;1;1;;https://p.scdn.co/mp3-preview/f48e1f69456939cc286a1abc3eb7fa186a413058?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Take My Breath Away;264213;94;1;1;;https://p.scdn.co/mp3-preview/e7565a6261f2dd58e88d083e597ff7b53d5c7e62?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Take My Scars;259693;137;1;2;;https://p.scdn.co/mp3-preview/e17df8af3cfc5384229b52db7f1f9bf6d20c0814?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;42
Take on Me;225280;79;1;1;;https://p.scdn.co/mp3-preview/0f980d0fac59f77123d0272b78bce97f1374d9e9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;85
Talk To Me (feat. Lzzy Hale);208021;92;1;1;;https://p.scdn.co/mp3-preview/2354861f508f8aa2e519c75322270b0912249a55?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
Taste of Regret;208272;22;1;1;;https://p.scdn.co/mp3-preview/2200dd453cb2eb248fe832b6fc7b8cdf158cd28a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Tears Don't Fall;348386;149;1;4;;https://p.scdn.co/mp3-preview/33328221bdb4b558539e5a26aa12798f963a4b4a?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;57
Tears in Heaven - Acoustic, Live at MTV Unplugged, 2013 Remaster;280000;138;1;4;;https://p.scdn.co/mp3-preview/6db51a706aa23e959e1f3ee27f26848ec81ff812?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
Tears of the Dragon - 2001 Remastered Version;384013;22;1;10;;https://p.scdn.co/mp3-preview/4edf0c3fccabcb85838bf2fad3025a6c3f1e7e23?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Teenagers;161920;135;1;11;;https://p.scdn.co/mp3-preview/7e780e073cb38e63e13544cd28a80d1eec88a49c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;79
Tequila Sunrise - 2013 Remaster;173056;9;1;4;;https://p.scdn.co/mp3-preview/dd0213cff3de901d4141f1a8f5c516c81f90161f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Terminator Oscillator;193746;149;1;4;;https://p.scdn.co/mp3-preview/d6812f017d072231b6a699cc7fdf7d9c276a7855?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Teutonic Terror;313586;149;1;2;;https://p.scdn.co/mp3-preview/bd348882322571f2f45d5052ea2f496497c9934d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Thank You;218360;79;1;6;;https://p.scdn.co/mp3-preview/61c1b2d6f13f53afd872fed81bb56c06eb786b31?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
That's the Way (I Like It) - Edit;183666;149;1;2;;https://p.scdn.co/mp3-preview/ea138cf00235425ca8e1bc65113f831e701929d7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
The A Team;258373;137;1;1;;https://p.scdn.co/mp3-preview/37bf226e93591d438dde11e6404e3751a108084f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
The American Way;221640;92;1;2;;https://p.scdn.co/mp3-preview/ee317a1f3759f7ea6e8cb9701926484053597fdc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
The Anthem;175093;137;1;2;;https://p.scdn.co/mp3-preview/37bf3c2518b7d23df6df45e7d17a38dc313e8cae?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
The art of dying;594213;138;1;8;;https://p.scdn.co/mp3-preview/c56dc36093e8f1ed275a04d67a744a332012a6eb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
The Ballad;368800;93;1;8;;https://p.scdn.co/mp3-preview/7e8f917ab6ddbe71ef7df8767d588a607b78b0f4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
The Ballroom Blitz;241786;79;1;1;;https://p.scdn.co/mp3-preview/d06b29c2fccce2d54e670f2d052493766c60c003?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
The Bard's Song - In the Forest - Remastered 2007;189893;93;1;7;;https://p.scdn.co/mp3-preview/bf4c2b32961f51c6a980f86dbff6061f1e986582?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
The Best;330253;137;1;5;;https://p.scdn.co/mp3-preview/2cd973c9e0c5bc4fee869b8aa55151e53a678de2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
The Best Is yet to Come;287466;95;1;8;;https://p.scdn.co/mp3-preview/a9b87359c100d89965e61944ceac4d59792354c3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
The Bleeding;268666;1;1;4;;https://p.scdn.co/mp3-preview/f9a0dbbbb965f74cb53d658c06dc98769ca31d25?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;55
The Book of Heavy Metal (March of the Metallians);325800;92;1;1;;https://p.scdn.co/mp3-preview/8c01120f8110afae34758d1d8ea314adcfd717af?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
The Boxer;308520;94;1;6;;https://p.scdn.co/mp3-preview/ba833158dd80b316a9a108b1578fe1113b931132?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
The Boy Is Mine;294786;9;1;3;;https://p.scdn.co/mp3-preview/2088d99205c4e8386d3de07cb6ce257caa430766?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
The Boys of Summer;258000;9;1;10;;https://p.scdn.co/mp3-preview/db2d984c998dfd75506f74dff01355c38376aa29?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
The Call of the Mountains;254972;93;1;1;;https://p.scdn.co/mp3-preview/2f31f57f6741e3b4d7b2db8c1f5126af642e8323?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
The Circle Of Five;325846;92;1;1;;https://p.scdn.co/mp3-preview/cf366485073e3e2226bd7c4011e03d66cb66cc4e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
The Coma Machine;455920;121;1;2;;https://p.scdn.co/mp3-preview/d388cb10cfcd87e1bf4f71743efe934781a77320?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
The Day You Went Away - 2007 Remastered;280546;137;1;6;;https://p.scdn.co/mp3-preview/40eda72118169c82b10c896e690ebecfdee3c0c5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;26
The Dead Heart - Remastered;311933;92;1;6;;https://p.scdn.co/mp3-preview/f43385fd224c6c64dd67e9a34b3fbc89d8c3b3e7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
The Devil in I;342821;95;1;4;;https://p.scdn.co/mp3-preview/7403b6a13701d54ed89cd5134b38997971123938?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
The Devil Inside;259786;40;1;1;;https://p.scdn.co/mp3-preview/d8294884d7123dedeb94bf25dbd139e5edd235bb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
The Dirt (Est. 1981) [feat. Machine Gun Kelly];232000;95;1;1;;https://p.scdn.co/mp3-preview/30e60e9e409004b9e262845656d455e171752aed?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;52
The Distance;179600;149;1;2;;https://p.scdn.co/mp3-preview/9148593231f56039c57d29165542a2932643d90e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
The Doomed;281780;92;1;4;;https://p.scdn.co/mp3-preview/7a74d01b30807f81e642a7b18c065d3407e6ccc3?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;54
The End of Heartache;298106;40;1;7;;https://p.scdn.co/mp3-preview/d70bbdd57d55aa5b9bbbe97e7fe543ffe882836b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
The Exorcist;291333;121;1;1;;https://p.scdn.co/mp3-preview/9e2e2be7a6fe5c69211db74b38c497e3c14dd534?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
The Final Countdown;310333;95;1;1;;https://p.scdn.co/mp3-preview/f3f208b1a8d8d2d020e504c5c2fec5108b56edcc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
The Final Theory (Demo);262058;137;1;1;;https://p.scdn.co/mp3-preview/366203119838a049f6a95137ff8ec592a728aed4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
The Flame;338560;135;2;10;;https://p.scdn.co/mp3-preview/e97ee68d101eef91f2b51d858050d682843bbc4e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
The Flame;338800;9;1;3;;https://p.scdn.co/mp3-preview/f3015ffcbb04403403cacda297190b4fa78b9b6a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
The Freshmen;269466;94;1;7;;https://p.scdn.co/mp3-preview/c9969c47c9b699446d96d3c6b0d6b3be7a2cb542?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
The Game Is Over;261528;79;1;1;;https://p.scdn.co/mp3-preview/4cd40cbeeaccb0a63df3340066da8420f1db1a95?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
The Gentle Art of Making Enemies - 2016 Remaster;208706;40;1;4;;https://p.scdn.co/mp3-preview/4dd4913c1c3e76c5e5a268ab941bfac0b1939aa3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
The Globe;364640;79;1;4;;https://p.scdn.co/mp3-preview/8fe9854dbbdc1c081d2bbbf0502925cdde287699?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
The Grudge;515080;1;1;1;;https://p.scdn.co/mp3-preview/37231e458d80621734300d3ee6093d3f5b1239fe?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
The Hawthorn;299553;92;1;1;;https://p.scdn.co/mp3-preview/5b2544d0cde47041b6ad4c34bf252319f0d28a8d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
The Heart from Your Hate;243853;9;1;4;;https://p.scdn.co/mp3-preview/9250a2d55c6d6b0da2c0584ae52af4596009826a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
The Heaviest Matter of the Universe;237840;94;1;6;;https://p.scdn.co/mp3-preview/23b55a116b1930b3a43d4924cc741562fc566fb1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;30
The Horses - Remastered;255720;138;1;7;;https://p.scdn.co/mp3-preview/5cc941a73760a6a2900dfd3ef172d65ef3c9e312?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
The Kids Are Back;198800;95;1;1;;https://p.scdn.co/mp3-preview/49688424798f5a6589bdbe9272b16e3a12e8fe8a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
The Land of Xia;360480;9;1;1;;https://p.scdn.co/mp3-preview/1f980c91fb0e688cac4626a0203f31356af8ad30?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
The Last Stand;235840;92;1;7;;https://p.scdn.co/mp3-preview/642e49bb4c042f4d03e66867d7361acf7856fff9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
The Living Years;330266;137;1;2;;https://p.scdn.co/mp3-preview/db90d395f3e98413d2cd0a7b49f702ee78e55e12?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
The Loco-Motion;154506;93;1;10;;https://p.scdn.co/mp3-preview/23c78048a586dc257da9ffc83db72efb16da021d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
The Message;194240;1;1;11;;https://p.scdn.co/mp3-preview/95c8cbdf88e5d1d0b7dcda0c3ebeb792f3161516?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;31
The Motherload;299786;94;1;2;;https://p.scdn.co/mp3-preview/e6a773ed1840f43a38d1b754365dd4b6c8d4f368?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
The Mountain;198360;79;1;2;;https://p.scdn.co/mp3-preview/6a3a71090c378f42bc0bb73469a60745bdb5bfde?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
The Number of the Beast - 2015 Remaster;290586;94;1;5;;https://p.scdn.co/mp3-preview/189e207d159de7a3aa21ab0a8fc0e52364452535?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
The Only;171106;149;1;7;;https://p.scdn.co/mp3-preview/fad16102e1b0bc90b0eca1859dffa9c4e6ab7d54?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
The Pallbearer Walks Alone;339946;95;1;1;;https://p.scdn.co/mp3-preview/c9dda335f1c9332c375ee94c8ad540d757923457?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;37
The Pendulum;299293;17;1;1;;https://p.scdn.co/mp3-preview/d86f6c6c007622df56abdd3ade467da3fe169736?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
The Pot;381946;40;1;5;;https://p.scdn.co/mp3-preview/4644640df09377db333ab65d6cf2da93aa5db48c?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;69
The Price;229493;93;1;6;;https://p.scdn.co/mp3-preview/388a9a2974e2768ae82c4befee813dd0e74ecb14?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
The Purge;256466;92;1;1;;https://p.scdn.co/mp3-preview/6e2d00c4fe8daa00d3a09a72ce1200c98be259dc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
The Rabbit of the Moon;231613;121;1;1;;https://p.scdn.co/mp3-preview/88b86fde7eca161c721d164d0d1846c5c4095b6d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
The Race;230920;92;1;1;;https://p.scdn.co/mp3-preview/0949541b311ca1b30e18e66a567818046bfabe02?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
The Red;238400;95;1;5;;https://p.scdn.co/mp3-preview/440507082e60d2efbc66bd8266e1d572b3da5bba?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
The Ritual;245320;9;1;1;;https://p.scdn.co/mp3-preview/7e6cc4303b6a07bf0338ab778354d9c24ddded97?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
The Royal Guard;277578;135;1;1;;https://p.scdn.co/mp3-preview/8dca80f885870939d48e6eda347cb63d7d63f9d2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
The S?ance;222367;121;1;1;;https://p.scdn.co/mp3-preview/e7bcc37c673d201aaecf8080885656db94463d91?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
The Saw Is the Law;267613;95;1;3;;https://p.scdn.co/mp3-preview/a11504439475945988c866a5c4de921397c1f0f9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
The Scientist;309600;135;1;4;;https://p.scdn.co/mp3-preview/629609b84c9e4a008385440d9908d89e622b5fa1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;84
The Sea of Tragic Beasts;264652;149;1;1;;https://p.scdn.co/mp3-preview/c0d8083eb251afe8fce42b6ce2670f0bf5af077a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;15
The Ship Song - 2010 Remastered Version;314146;94;1;5;;https://p.scdn.co/mp3-preview/9249c4d6ca5a7586a2bfc91a2a01e5d39ff27f7e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
The Signal Fire (feat. Howard Jones);185066;79;1;2;;https://p.scdn.co/mp3-preview/6872c2f1eff411a13afc9d0714219923f927248d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
The Silent Life;394577;17;1;2;;https://p.scdn.co/mp3-preview/7a6dcfd84bb5445f70af85b41b03dbb873add4d2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
The Skeleton Key;306346;79;1;3;;https://p.scdn.co/mp3-preview/6b2fd726b74840a593ba104993e6e65cee03e539?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
The Sky Is A Neighborhood;244573;94;1;4;;https://p.scdn.co/mp3-preview/65a1bca5e8df144d80f68dfbdec5ddc02941f178?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
The Sound Of Truth;260786;95;1;9;;https://p.scdn.co/mp3-preview/b0d8c4caed642c831f555bf8f7c198732e2682cf?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
The Taste of Ink;208693;22;1;2;;https://p.scdn.co/mp3-preview/ed98107407f0147bd0a0e8f3cfb909046743b7cb?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;67
The Toxic Waltz;290280;22;1;3;;https://p.scdn.co/mp3-preview/bac14192640db690d1f113cd3377a1d8352861ae?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
The Trooper - 2015 Remaster;252733;95;1;5;;https://p.scdn.co/mp3-preview/0a88f3e6d8e5dfe20807b9a4ee1cf1f30fa871d2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
The Undertaker;338254;121;1;1;;https://p.scdn.co/mp3-preview/4400abfb42ebfabad025d9dcfd6e5a1fb0aaca9e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
The Vengeful One;252002;138;1;3;;https://p.scdn.co/mp3-preview/5a2d57f9cc6e6d4fde4e618dd47666535f7c1a55?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
The Void;233079;135;1;5;;https://p.scdn.co/mp3-preview/fe0672b4c376a521207933c96b456a2318cce0ab?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
The Way You Make Me Feel;297400;40;1;2;;https://p.scdn.co/mp3-preview/8fec5003c4fa58ebd75d3db2e4d55a41dc5dac26?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
The Weight (with Jimmy Barnes);267826;149;1;17;;https://p.scdn.co/mp3-preview/648cd432d851a7d5da29396d252bf5b0c10f9e73?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
The Whole of the Moon;299413;79;1;1;;https://p.scdn.co/mp3-preview/8bff1a1f8ef7e7a0200762f36974bf0479d4bc6b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
The Wicker Man - 2015 Remaster;275253;1;1;1;;https://p.scdn.co/mp3-preview/647a53055a6f5d012ed238d87c3191df1ed5aff9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
The World Is Yours;293466;1;1;4;;https://p.scdn.co/mp3-preview/f8bef3ca1ebf7c7b72cb61e6a35053f801fa66d9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Them Bones;149466;94;1;1;;https://p.scdn.co/mp3-preview/2d7ef6644acd2336ddb7176b56c35f4935106416?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Thinking out Loud;281560;121;1;11;;https://p.scdn.co/mp3-preview/7fba47d0806142cb34ad2080a5f139eba915fe05?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;83
Third Day Of A Seven Day Binge;266701;17;1;3;;https://p.scdn.co/mp3-preview/f7081e422b414e6188f9db9846e63ca8d82d9685?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
This Charming Man - 2011 Remaster;162920;94;1;6;;https://p.scdn.co/mp3-preview/7b2d8ac3a906ac007ae000e08342410d3e961928?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
This Is a Call;233360;93;1;1;;https://p.scdn.co/mp3-preview/cf273e411dec252e902e6302e5956550974cf4d4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
This Is How a Heart Breaks;230960;94;1;1;;https://p.scdn.co/mp3-preview/a0e31b9a14e467929680a3c6543025457ea9b27e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
This Kiss;194306;121;1;1;;https://p.scdn.co/mp3-preview/a58d416f6e969830e4db865fb604450508fa62c2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Thriller - Single Version;312413;79;1;21;;https://p.scdn.co/mp3-preview/cdf99945d6ff80f3881d08484b6700a37d88e31e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
Through Glass;282946;79;1;8;;https://p.scdn.co/mp3-preview/b45cf3a719154cd4dfddd975314ff9f50e9fc317?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Through Oblivion;218306;121;1;1;;https://p.scdn.co/mp3-preview/6d8cc79cff71560ad844eba5ff372bbaf99183a5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;16
Thunder & Lightning;186133;138;1;2;;https://p.scdn.co/mp3-preview/ab9f935b39b10314d5c7caf55026457e9fc1d996?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
Thundersteel;229960;93;1;1;;https://p.scdn.co/mp3-preview/d7b34bef382e92e4dfa34bcb098757fa2cae54fb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Thunderstruck;292880;149;1;1;;https://p.scdn.co/mp3-preview/df9f0326adc85339110734ed560c5a1cb541adfc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;83
Till the End;208253;138;1;1;;https://p.scdn.co/mp3-preview/ee97be660b549f96465df302ae7c9c17455f4537?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Time After Time;243066;137;1;4;;https://p.scdn.co/mp3-preview/0bd40c4c5f27548fd83f721380b99466c1c2094f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Times Like These;267973;95;1;7;;https://p.scdn.co/mp3-preview/6537bf22505d0a7a168c8716099fcc7b2005d496?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Tomorrow;266200;93;1;6;;https://p.scdn.co/mp3-preview/049e46fca0d17d025b56b057db13f72684ea9c7b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
Tomorrow;266280;135;1;2;;https://p.scdn.co/mp3-preview/ae334eda7afb258681a4e937c05f17239457bce9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Tomorrow's Dream - 2021 Remaster;188920;22;1;1;;https://p.scdn.co/mp3-preview/67008d93293c091f86205d7aa271de1ed7bcaf18?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Tonight's the Night (Gonna Be Alright) - 2009 Remaster;237120;138;1;1;;https://p.scdn.co/mp3-preview/de4772519fbe8134187bb300f6c34775f0bf0877?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Too Funky - Single Edit;225026;94;2;4;;https://p.scdn.co/mp3-preview/b769dae44b025b3966a3ea6c2ecc3178484dde1f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;37
Too Much, Too Young, Too Fast;224773;22;1;3;;https://p.scdn.co/mp3-preview/2c408751cae7ba5386470b899b177e0aa8488623?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Torn;244813;79;1;3;;https://p.scdn.co/mp3-preview/43b53045495e9aea333fbe67ab8824d02401452e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Tougher Than the Rest;273866;79;1;2;;https://p.scdn.co/mp3-preview/5abcaca7c7c776b9d87ac6aef3f16d9568524859?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Towards the Sun;339706;94;1;1;;https://p.scdn.co/mp3-preview/d3f5159bb3cbcc1d34e6d6928674ff37c8a163ba?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Toxicity;218933;79;1;12;;https://p.scdn.co/mp3-preview/89e93c71655e81579d011e4521f7b6e9db173834?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Transilvanian Hunger;369760;40;1;1;;https://p.scdn.co/mp3-preview/789fc3beffacb8f2d4cc926b8de524409127be43?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;27
Transilvanian Hunger - Studio;369760;22;1;1;;https://p.scdn.co/mp3-preview/327e65e37ac925303bdc6193e07f1b8d4e48cdd6?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;47
Tribute;248053;9;1;3;;https://p.scdn.co/mp3-preview/13b757fb24cd4e9362d37eb7ba8671c7ece1352f?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;51
True - Single Edit;329146;137;1;1;;https://p.scdn.co/mp3-preview/feff736deb73bf5d8d009dacf8b6e1f14d8f4dc7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
True Colors;227600;94;1;4;;https://p.scdn.co/mp3-preview/6e3190bfdf07d4c267b00aa512dacfd7d10345ca?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
